ui_file	line	function	page	visible_label	section	control_type	db_key_or_helper	values_min_max_step	apply_helper	registry_key	status	reason
MidnightSimpleUnitFrames/Shell/Menu2/Pages/MSUF_Menu2_UnitFrameVisuals.lua	260	AddDetachedControl	uf_player,uf_target,uf_focus,uf_pet,uf_targettarget,uf_focustarget,uf_boss	Show power bar	AddDetachedControl	toggle	showPowerBar		Refresh	player.showPowerBar|target.showPowerBar|focus.showPowerBar|targettarget.showPowerBar|focustarget.showPowerBar|pet.showPowerBar|boss.showPowerBar	registered	Matched page-scoped Assistant settings by DB key and control type.
MidnightSimpleUnitFrames/Shell/Menu2/Pages/MSUF_Menu2_UnitFrameVisuals.lua	269	AddDetachedControl	uf_player,uf_target,uf_focus,uf_pet,uf_targettarget,uf_focustarget,uf_boss	Power bar border	AddDetachedControl	toggle	powerBarBorderEnabled		Refresh	player.powerBarBorderEnabled|target.powerBarBorderEnabled|focus.powerBarBorderEnabled|targettarget.powerBarBorderEnabled|focustarget.powerBarBorderEnabled|pet.powerBarBorderEnabled|boss.powerBarBorderEnabled	registered	Matched page-scoped Assistant settings by DB key and control type.
MidnightSimpleUnitFrames/Shell/Menu2/Pages/MSUF_Menu2_UnitFrameVisuals.lua	281	AddDetachedControl	uf_player,uf_target,uf_focus,uf_pet,uf_targettarget,uf_focustarget,uf_boss	Power bar height	AddDetachedControl	slider	powerBarHeight	min=1;max=20;step=1		player.powerBarHeight|target.powerBarHeight|focus.powerBarHeight|targettarget.powerBarHeight|focustarget.powerBarHeight|pet.powerBarHeight|boss.powerBarHeight	registered	Matched page-scoped Assistant settings by DB key and control type.
MidnightSimpleUnitFrames/Shell/Menu2/Pages/MSUF_Menu2_UnitFrameVisuals.lua	290	AddDetachedControl	uf_player,uf_target,uf_focus,uf_pet,uf_targettarget,uf_focustarget,uf_boss	Border thickness	AddDetachedControl	slider	powerBarBorderThickness	min=0;max=6;step=1		player.powerBarBorderThickness|target.powerBarBorderThickness|focus.powerBarBorderThickness|targettarget.powerBarBorderThickness|focustarget.powerBarBorderThickness|pet.powerBarBorderThickness|boss.powerBarBorderThickness	registered	Matched page-scoped Assistant settings by DB key and control type.
MidnightSimpleUnitFrames/Shell/Menu2/Pages/MSUF_Menu2_UnitFrameVisuals.lua	299	AddDetachedControl	uf_player,uf_target,uf_focus,uf_pet,uf_targettarget,uf_focustarget,uf_boss	Embed into health	AddDetachedControl	toggle	embedPowerBarIntoHealth			player.embedPowerBarIntoHealth|target.embedPowerBarIntoHealth|focus.embedPowerBarIntoHealth|targettarget.embedPowerBarIntoHealth|focustarget.embedPowerBarIntoHealth|pet.embedPowerBarIntoHealth|boss.embedPowerBarIntoHealth	registered	Matched page-scoped Assistant settings by DB key and control type.
MidnightSimpleUnitFrames/Shell/Menu2/Pages/MSUF_Menu2_UnitFrameVisuals.lua	308	AddDetachedControl	uf_player,uf_target,uf_focus,uf_pet,uf_targettarget,uf_focustarget,uf_boss	Smooth fill	AddDetachedControl	toggle	powerSmoothFill			player.powerSmoothFill|target.powerSmoothFill|focus.powerSmoothFill|targettarget.powerSmoothFill|focustarget.powerSmoothFill|pet.powerSmoothFill|boss.powerSmoothFill	registered	Matched page-scoped Assistant settings by DB key and control type.
MidnightSimpleUnitFrames/Shell/Menu2/Pages/MSUF_Menu2_UnitFrameVisuals.lua	313	AddDetachedControl	uf_player,uf_target,uf_focus,uf_pet,uf_targettarget,uf_focustarget,uf_boss	Detach from frame	AddDetachedControl	toggle	powerBarDetached		RequestUnitApply	player.powerBarDetached|target.powerBarDetached|focus.powerBarDetached|targettarget.powerBarDetached|focustarget.powerBarDetached|pet.powerBarDetached|boss.powerBarDetached	registered	Matched page-scoped Assistant settings by DB key and control type.
MidnightSimpleUnitFrames/Shell/Menu2/Pages/MSUF_Menu2_UnitFrameVisuals.lua	332	AddDetachedControl	uf_player,uf_target,uf_focus,uf_pet,uf_targettarget,uf_focustarget,uf_boss	Text on detached bar	AddDetachedControl	toggle	detachedPowerBarTextOnBar			player.detachedPowerBarTextOnBar|target.detachedPowerBarTextOnBar|focus.detachedPowerBarTextOnBar|targettarget.detachedPowerBarTextOnBar|focustarget.detachedPowerBarTextOnBar|pet.detachedPowerBarTextOnBar|boss.detachedPowerBarTextOnBar	registered	Matched page-scoped Assistant settings by DB key and control type.
MidnightSimpleUnitFrames/Shell/Menu2/Pages/MSUF_Menu2_UnitFrameVisuals.lua	340	AddDetachedControl	uf_player,uf_target,uf_focus,uf_pet,uf_targettarget,uf_focustarget,uf_boss	Sync width to Class Resource	AddDetachedControl	toggle	detachedPowerBarSyncClassPower			player.detachedPowerBarSyncClassPower	registered	Matched Assistant setting by DB key or label/alias.
MidnightSimpleUnitFrames/Shell/Menu2/Pages/MSUF_Menu2_UnitFrameVisuals.lua	345	AddDetachedControl	uf_player,uf_target,uf_focus,uf_pet,uf_targettarget,uf_focustarget,uf_boss	Anchor to Class Resource	AddDetachedControl	toggle	detachedPowerBarAnchorToClassPower			player.detachedPowerBarAnchorToClassPower	registered	Matched Assistant setting by DB key or label/alias.
MidnightSimpleUnitFrames/Shell/Menu2/Pages/MSUF_Menu2_UnitFrameVisuals.lua	351	AddDetachedControl	uf_player,uf_target,uf_focus,uf_pet,uf_targettarget,uf_focustarget,uf_boss	Detached X	AddDetachedControl	slider	detachedPowerBarOffsetX	min=-1000;max=1000;step=1		player.detachedPowerBarOffsetX|target.detachedPowerBarOffsetX|focus.detachedPowerBarOffsetX|targettarget.detachedPowerBarOffsetX|focustarget.detachedPowerBarOffsetX|pet.detachedPowerBarOffsetX|boss.detachedPowerBarOffsetX	registered	Matched page-scoped Assistant settings by DB key and control type.
MidnightSimpleUnitFrames/Shell/Menu2/Pages/MSUF_Menu2_UnitFrameVisuals.lua	357	AddDetachedControl	uf_player,uf_target,uf_focus,uf_pet,uf_targettarget,uf_focustarget,uf_boss	Detached Y	AddDetachedControl	slider	detachedPowerBarOffsetY	min=-1000;max=1000;step=1		player.detachedPowerBarOffsetY|target.detachedPowerBarOffsetY|focus.detachedPowerBarOffsetY|targettarget.detachedPowerBarOffsetY|focustarget.detachedPowerBarOffsetY|pet.detachedPowerBarOffsetY|boss.detachedPowerBarOffsetY	registered	Matched page-scoped Assistant settings by DB key and control type.
MidnightSimpleUnitFrames/Shell/Menu2/Pages/MSUF_Menu2_UnitFrameVisuals.lua	363	AddDetachedControl	uf_player,uf_target,uf_focus,uf_pet,uf_targettarget,uf_focustarget,uf_boss	Detached width	AddDetachedControl	slider	detachedPowerBarWidth	min=20;max=800;step=1		player.detachedPowerBarWidth|target.detachedPowerBarWidth|focus.detachedPowerBarWidth|targettarget.detachedPowerBarWidth|focustarget.detachedPowerBarWidth|pet.detachedPowerBarWidth|boss.detachedPowerBarWidth	registered	Matched page-scoped Assistant settings by DB key and control type.
MidnightSimpleUnitFrames/Shell/Menu2/Pages/MSUF_Menu2_UnitFrameVisuals.lua	369	AddDetachedControl	uf_player,uf_target,uf_focus,uf_pet,uf_targettarget,uf_focustarget,uf_boss	Detached height	AddDetachedControl	slider	detachedPowerBarHeight	min=2;max=80;step=1		player.detachedPowerBarHeight|target.detachedPowerBarHeight|focus.detachedPowerBarHeight|targettarget.detachedPowerBarHeight|focustarget.detachedPowerBarHeight|pet.detachedPowerBarHeight|boss.detachedPowerBarHeight	registered	Matched page-scoped Assistant settings by DB key and control type.
MidnightSimpleUnitFrames/Shell/Menu2/Pages/MSUF_Menu2_UnitFrameVisuals.lua	375	AddDetachedControl	uf_player,uf_target,uf_focus,uf_pet,uf_targettarget,uf_focustarget,uf_boss	Detached layer	AddDetachedControl	slider	detachedPowerBarFrameLevelOffset	min=0;max=20;step=1	Refresh	player.detachedPowerBarFrameLevelOffset|target.detachedPowerBarFrameLevelOffset|focus.detachedPowerBarFrameLevelOffset|targettarget.detachedPowerBarFrameLevelOffset|focustarget.detachedPowerBarFrameLevelOffset|pet.detachedPowerBarFrameLevelOffset|boss.detachedPowerBarFrameLevelOffset	registered	Matched page-scoped Assistant settings by DB key and control type.
MidnightSimpleUnitFrames/Shell/Menu2/Pages/MSUF_Menu2_UnitFrameVisuals.lua	589	SetCastbarSectionHeight	uf_player,uf_target,uf_focus,uf_pet,uf_targettarget,uf_focustarget,uf_boss	Castbar area	SetCastbarSectionHeight	segment		CASTBAR_TAB_VALUES	Refresh	set_menu_selector_state	registered	Matched runtime unit castbar tab selector to Assistant menu selector state action.
MidnightSimpleUnitFrames/Shell/Menu2/Pages/MSUF_Menu2_UnitFrameVisuals.lua	630	MakeTabFrame	uf_player,uf_target,uf_focus,uf_pet,uf_targettarget,uf_focustarget,uf_boss	Enable Castbar	MakeTabFrame	toggle				general.enableBossCastbar|general.enablePlayerCastbar|general.enableTargetCastbar|general.enableFocusCastbar	registered	Matched Unit Castbar detail control to scoped castbar Assistant settings.
MidnightSimpleUnitFrames/Shell/Menu2/Pages/MSUF_Menu2_UnitFrameVisuals.lua	638	MakeTabFrame	uf_player,uf_target,uf_focus,uf_pet,uf_targettarget,uf_focustarget,uf_boss	Castbar provider	MakeTabFrame	dropdown		CASTBAR_BACKEND_VALUES		general.castbarPlayerBackend	registered	Matched Unit Castbar detail control to scoped castbar Assistant settings.
MidnightSimpleUnitFrames/Shell/Menu2/Pages/MSUF_Menu2_UnitFrameVisuals.lua	648	MakeTabFrame	uf_player,uf_target,uf_focus,uf_pet,uf_targettarget,uf_focustarget,uf_boss	Show interrupt	MakeTabFrame	toggle	showInterrupt			player.showInterrupt|target.showInterrupt|focus.showInterrupt|boss.showInterrupt	registered	Matched page-scoped Assistant settings by DB key and control type.
MidnightSimpleUnitFrames/Shell/Menu2/Pages/MSUF_Menu2_UnitFrameVisuals.lua	654	MakeTabFrame	uf_player,uf_target,uf_focus,uf_pet,uf_targettarget,uf_focustarget,uf_boss	Enable	MakeTabFrame	toggle	icon		Refresh	general.showBossCastIcon|general.castbarPlayerShowIcon|general.castbarTargetShowIcon|general.castbarFocusShowIcon	registered	Matched Unit Castbar detail control to scoped castbar Assistant settings.
MidnightSimpleUnitFrames/Shell/Menu2/Pages/MSUF_Menu2_UnitFrameVisuals.lua	662	MakeTabFrame	uf_player,uf_target,uf_focus,uf_pet,uf_targettarget,uf_focustarget,uf_boss	Position	MakeTabFrame	dropdown	IconPosition			general.bossCastIconPosition|general.castbarPlayerIconPosition|general.castbarTargetIconPosition|general.castbarFocusIconPosition	registered	Matched Unit Castbar detail control to scoped castbar Assistant settings.
MidnightSimpleUnitFrames/Shell/Menu2/Pages/MSUF_Menu2_UnitFrameVisuals.lua	663	MakeTabFrame	uf_player,uf_target,uf_focus,uf_pet,uf_targettarget,uf_focustarget,uf_boss	Size	MakeTabFrame	slider	IconSize			general.bossCastIconSize|general.castbarPlayerIconSize|general.castbarTargetIconSize|general.castbarFocusIconSize	registered	Matched Unit Castbar detail control to scoped castbar Assistant settings.
MidnightSimpleUnitFrames/Shell/Menu2/Pages/MSUF_Menu2_UnitFrameVisuals.lua	664	MakeTabFrame	uf_player,uf_target,uf_focus,uf_pet,uf_targettarget,uf_focustarget,uf_boss	X offset	MakeTabFrame	slider	IconOffsetX			general.bossCastIconOffsetX|general.castbarPlayerIconOffsetX|general.castbarTargetIconOffsetX|general.castbarFocusIconOffsetX	registered	Matched Unit Castbar detail control to scoped castbar Assistant settings.
MidnightSimpleUnitFrames/Shell/Menu2/Pages/MSUF_Menu2_UnitFrameVisuals.lua	665	MakeTabFrame	uf_player,uf_target,uf_focus,uf_pet,uf_targettarget,uf_focustarget,uf_boss	Y offset	MakeTabFrame	slider	IconOffsetY			general.bossCastIconOffsetY|general.castbarPlayerIconOffsetY|general.castbarTargetIconOffsetY|general.castbarFocusIconOffsetY	registered	Matched Unit Castbar detail control to scoped castbar Assistant settings.
MidnightSimpleUnitFrames/Shell/Menu2/Pages/MSUF_Menu2_UnitFrameVisuals.lua	666	MakeTabFrame	uf_player,uf_target,uf_focus,uf_pet,uf_targettarget,uf_focustarget,uf_boss	Spacing	MakeTabFrame	slider	IconSpacing			general.bossCastIconSpacing|general.castbarPlayerIconSpacing|general.castbarTargetIconSpacing|general.castbarFocusIconSpacing	registered	Matched Unit Castbar detail control to scoped castbar Assistant settings.
MidnightSimpleUnitFrames/Shell/Menu2/Pages/MSUF_Menu2_UnitFrameVisuals.lua	668	MakeTabFrame	uf_player,uf_target,uf_focus,uf_pet,uf_targettarget,uf_focustarget,uf_boss	Enable	MakeTabFrame	toggle	text		Refresh	general.showBossCastName|general.castbarPlayerShowSpellName|general.castbarTargetShowSpellName|general.castbarFocusShowSpellName	registered	Matched Unit Castbar detail control to scoped castbar Assistant settings.
MidnightSimpleUnitFrames/Shell/Menu2/Pages/MSUF_Menu2_UnitFrameVisuals.lua	676	MakeTabFrame	uf_player,uf_target,uf_focus,uf_pet,uf_targettarget,uf_focustarget,uf_boss	Position preset	MakeTabFrame	dropdown	SpellNamePosition			general.bossCastSpellNamePosition|general.castbarPlayerSpellNamePosition|general.castbarTargetSpellNamePosition|general.castbarFocusSpellNamePosition	registered	Matched Unit Castbar detail control to scoped castbar Assistant settings.
MidnightSimpleUnitFrames/Shell/Menu2/Pages/MSUF_Menu2_UnitFrameVisuals.lua	677	MakeTabFrame	uf_player,uf_target,uf_focus,uf_pet,uf_targettarget,uf_focustarget,uf_boss	Size	MakeTabFrame	slider	SpellNameFontSize			general.bossCastSpellNameFontSize|general.castbarPlayerSpellNameFontSize|general.castbarTargetSpellNameFontSize|general.castbarFocusSpellNameFontSize	registered	Matched Unit Castbar detail control to scoped castbar Assistant settings.
MidnightSimpleUnitFrames/Shell/Menu2/Pages/MSUF_Menu2_UnitFrameVisuals.lua	678	MakeTabFrame	uf_player,uf_target,uf_focus,uf_pet,uf_targettarget,uf_focustarget,uf_boss	Alignment	MakeTabFrame	dropdown	SpellNameAlign			general.bossCastSpellNameAlign|general.castbarPlayerSpellNameAlign|general.castbarTargetSpellNameAlign|general.castbarFocusSpellNameAlign	registered	Matched Unit Castbar detail control to scoped castbar Assistant settings.
MidnightSimpleUnitFrames/Shell/Menu2/Pages/MSUF_Menu2_UnitFrameVisuals.lua	679	MakeTabFrame	uf_player,uf_target,uf_focus,uf_pet,uf_targettarget,uf_focustarget,uf_boss	X offset	MakeTabFrame	slider	TextOffsetX			general.bossCastTextOffsetX|general.castbarPlayerTextOffsetX|general.castbarTargetTextOffsetX|general.castbarFocusTextOffsetX	registered	Matched Unit Castbar detail control to scoped castbar Assistant settings.
MidnightSimpleUnitFrames/Shell/Menu2/Pages/MSUF_Menu2_UnitFrameVisuals.lua	680	MakeTabFrame	uf_player,uf_target,uf_focus,uf_pet,uf_targettarget,uf_focustarget,uf_boss	Y offset	MakeTabFrame	slider	TextOffsetY			general.bossCastTextOffsetY|general.castbarPlayerTextOffsetY|general.castbarTargetTextOffsetY|general.castbarFocusTextOffsetY	registered	Matched Unit Castbar detail control to scoped castbar Assistant settings.
MidnightSimpleUnitFrames/Shell/Menu2/Pages/MSUF_Menu2_UnitFrameVisuals.lua	681	MakeTabFrame	uf_player,uf_target,uf_focus,uf_pet,uf_targettarget,uf_focustarget,uf_boss	Max width	MakeTabFrame	slider	SpellNameMaxWidth			general.bossCastSpellNameMaxWidth|general.castbarPlayerSpellNameMaxWidth|general.castbarTargetSpellNameMaxWidth|general.castbarFocusSpellNameMaxWidth	registered	Matched Unit Castbar detail control to scoped castbar Assistant settings.
MidnightSimpleUnitFrames/Shell/Menu2/Pages/MSUF_Menu2_UnitFrameVisuals.lua	682	MakeTabFrame	uf_player,uf_target,uf_focus,uf_pet,uf_targettarget,uf_focustarget,uf_boss	Truncate behavior	MakeTabFrame	dropdown	SpellNameTruncate			general.bossCastSpellNameTruncate|general.castbarPlayerSpellNameTruncate|general.castbarTargetSpellNameTruncate|general.castbarFocusSpellNameTruncate	registered	Matched Unit Castbar detail control to scoped castbar Assistant settings.
MidnightSimpleUnitFrames/Shell/Menu2/Pages/MSUF_Menu2_UnitFrameVisuals.lua	683	MakeTabFrame	uf_player,uf_target,uf_focus,uf_pet,uf_targettarget,uf_focustarget,uf_boss	Border style	MakeTabFrame	dropdown	IconBorderStyle			general.bossCastIconBorderStyle|general.castbarPlayerIconBorderStyle|general.castbarTargetIconBorderStyle|general.castbarFocusIconBorderStyle	registered	Matched Unit Castbar detail control to scoped castbar Assistant settings.
MidnightSimpleUnitFrames/Shell/Menu2/Pages/MSUF_Menu2_UnitFrameVisuals.lua	685	MakeTabFrame	uf_player,uf_target,uf_focus,uf_pet,uf_targettarget,uf_focustarget,uf_boss	Enable	MakeTabFrame	toggle	time		Refresh	general.showBossCastTime|general.showPlayerCastTime|general.showTargetCastTime|general.showFocusCastTime	registered	Matched Unit Castbar detail control to scoped castbar Assistant settings.
MidnightSimpleUnitFrames/Shell/Menu2/Pages/MSUF_Menu2_UnitFrameVisuals.lua	693	MakeTabFrame	uf_player,uf_target,uf_focus,uf_pet,uf_targettarget,uf_focustarget,uf_boss	Format	MakeTabFrame	dropdown	timeFormat		Refresh	general.bossCastTimeFormat|general.castbarPlayerTimeFormat|general.castbarTargetTimeFormat|general.castbarFocusTimeFormat	registered	Matched Unit Castbar detail control to scoped castbar Assistant settings.
MidnightSimpleUnitFrames/Shell/Menu2/Pages/MSUF_Menu2_UnitFrameVisuals.lua	694	MakeTabFrame	uf_player,uf_target,uf_focus,uf_pet,uf_targettarget,uf_focustarget,uf_boss	Position preset	MakeTabFrame	dropdown	TimePosition		Refresh	general.bossCastTimePosition|general.castbarPlayerTimePosition|general.castbarTargetTimePosition|general.castbarFocusTimePosition	registered	Matched Unit Castbar detail control to scoped castbar Assistant settings.
MidnightSimpleUnitFrames/Shell/Menu2/Pages/MSUF_Menu2_UnitFrameVisuals.lua	695	MakeTabFrame	uf_player,uf_target,uf_focus,uf_pet,uf_targettarget,uf_focustarget,uf_boss	Size	MakeTabFrame	slider	TimeFontSize		Refresh	general.bossCastTimeFontSize|general.castbarPlayerTimeFontSize|general.castbarTargetTimeFontSize|general.castbarFocusTimeFontSize	registered	Matched Unit Castbar detail control to scoped castbar Assistant settings.
MidnightSimpleUnitFrames/Shell/Menu2/Pages/MSUF_Menu2_UnitFrameVisuals.lua	696	MakeTabFrame	uf_player,uf_target,uf_focus,uf_pet,uf_targettarget,uf_focustarget,uf_boss	X offset	MakeTabFrame	slider	TimeOffsetX		Refresh	general.bossCastTimeOffsetX|general.castbarPlayerTimeOffsetX|general.castbarTargetTimeOffsetX|general.castbarFocusTimeOffsetX	registered	Matched Unit Castbar detail control to scoped castbar Assistant settings.
MidnightSimpleUnitFrames/Shell/Menu2/Pages/MSUF_Menu2_UnitFrameVisuals.lua	697	MakeTabFrame	uf_player,uf_target,uf_focus,uf_pet,uf_targettarget,uf_focustarget,uf_boss	Y offset	MakeTabFrame	slider	TimeOffsetY		Refresh	general.bossCastTimeOffsetY|general.castbarPlayerTimeOffsetY|general.castbarTargetTimeOffsetY|general.castbarFocusTimeOffsetY	registered	Matched Unit Castbar detail control to scoped castbar Assistant settings.
MidnightSimpleUnitFrames/Shell/Menu2/Pages/MSUF_Menu2_UnitRangeFade.lua	47	BuildRangeFade	uf_target,uf_focus,uf_pet,uf_targettarget,uf_focustarget,uf_boss	Enable Range Fade	BuildRangeFade	toggle	rangeFadeEnabled			target.rangeFadeEnabled|focus.rangeFadeEnabled|targettarget.rangeFadeEnabled|focustarget.rangeFadeEnabled|pet.rangeFadeEnabled|boss.rangeFadeEnabled	registered	Matched supported UnitRangeFade section units by DB key; Player is not exposed by the UI or engine range keys.
MidnightSimpleUnitFrames/Shell/Menu2/Pages/MSUF_Menu2_UnitRangeFade.lua	52	BuildRangeFade	uf_target,uf_focus,uf_pet,uf_targettarget,uf_focustarget,uf_boss		BuildRangeFade	slider	rangeFadeAlpha	min=0;max=1;step=0.05		target.rangeFadeAlpha|focus.rangeFadeAlpha|targettarget.rangeFadeAlpha|focustarget.rangeFadeAlpha|pet.rangeFadeAlpha|boss.rangeFadeAlpha	registered	Matched supported UnitRangeFade section units by DB key; Player is not exposed by the UI or engine range keys.
MidnightSimpleUnitFrames/Shell/Menu2/Pages/MSUF_Menu2_UnitRangeFade.lua	59	BuildRangeFade	uf_target,uf_focus,uf_pet,uf_targettarget,uf_focustarget,uf_boss	Affects	BuildRangeFade	segment	rangeFadeLayerMode	"VT(""frame"", ""Whole"", ""health"", ""HP"")"	Refresh	target.rangeFadeLayerMode|focus.rangeFadeLayerMode|targettarget.rangeFadeLayerMode|focustarget.rangeFadeLayerMode|pet.rangeFadeLayerMode|boss.rangeFadeLayerMode	registered	Matched supported UnitRangeFade section units by DB key; Player is not exposed by the UI or engine range keys.
MidnightSimpleUnitFrames/Shell/Menu2/Pages/MSUF_Menu2_UnitSections.lua	541	ShowCopyPopup	uf_player,uf_target,uf_focus,uf_pet,uf_targettarget,uf_focustarget,uf_boss	<dynamic:cat.label>	ShowCopyPopup	toggle				copy_unit	registered	Matched unit-copy action with category scope arguments.
MidnightSimpleUnitFrames/Shell/Menu2/Pages/MSUF_Menu2_UnitSections.lua	709	BuildBasics	uf_player,uf_target,uf_focus,uf_pet,uf_targettarget,uf_focustarget,uf_boss	Enable	BuildBasics	toggle	enabled		Refresh	player.enabled|target.enabled|focus.enabled|targettarget.enabled|focustarget.enabled|pet.enabled|boss.enabled	registered	Matched page-scoped Assistant settings by DB key and control type.
MidnightSimpleUnitFrames/Shell/Menu2/Pages/MSUF_Menu2_UnitSections.lua	718	BuildBasics	uf_player,uf_target,uf_focus,uf_pet,uf_targettarget,uf_focustarget,uf_boss	Reverse fill direction	BuildBasics	toggle	reverseFillBars			player.reverseFillBars|target.reverseFillBars|focus.reverseFillBars|targettarget.reverseFillBars|focustarget.reverseFillBars|pet.reverseFillBars|boss.reverseFillBars	registered	Matched page-scoped Assistant settings by DB key and control type.
MidnightSimpleUnitFrames/Shell/Menu2/Pages/MSUF_Menu2_UnitSections.lua	723	BuildBasics	uf_player,uf_target,uf_focus,uf_pet,uf_targettarget,uf_focustarget,uf_boss	Smooth fill	BuildBasics	toggle	smoothFill		Refresh	player.smoothFill|target.smoothFill|focus.smoothFill|targettarget.smoothFill|focustarget.smoothFill|pet.smoothFill|boss.smoothFill	registered	Matched page-scoped Assistant settings by DB key and control type.
MidnightSimpleUnitFrames/Shell/Menu2/Pages/MSUF_Menu2_UnitSections.lua	763	BuildBasics	uf_player,uf_target,uf_focus,uf_pet,uf_targettarget,uf_focustarget,uf_boss	Enable	BuildBasics	button	enabled		Refresh	player.enabled|target.enabled|focus.enabled|targettarget.enabled|focustarget.enabled|pet.enabled|boss.enabled	registered	Matched frame-enabled setting used by the enable-now button.
MidnightSimpleUnitFrames/Shell/Menu2/Pages/MSUF_Menu2_UnitSections.lua	872	PlaceAnchorDropdown	uf_player,uf_target,uf_focus,uf_pet,uf_targettarget,uf_focustarget,uf_boss	Anchor To	PlaceAnchorDropdown	dropdown		AnchorValues		boss.anchorToUnitframe|focus.anchorToUnitframe|focustarget.anchorToUnitframe|pet.anchorToUnitframe|player.anchorToUnitframe|target.anchorToUnitframe|targettarget.anchorToUnitframe	registered	Matched page-scoped Assistant settings for this reused UI control.
MidnightSimpleUnitFrames/Shell/Menu2/Pages/MSUF_Menu2_UnitSections.lua	885	PlaceAnchorDropdown	uf_player,uf_target,uf_focus,uf_pet,uf_targettarget,uf_focustarget,uf_boss	Anchor Point	PlaceAnchorDropdown	dropdown		anchorPoints		boss.point|focus.point|focustarget.point|pet.point|player.point|target.point|targettarget.point	registered	Matched page-scoped Assistant settings for this reused UI control.
MidnightSimpleUnitFrames/Shell/Menu2/Pages/MSUF_Menu2_UnitSections.lua	942	CommitCustomAnchor	uf_player,uf_target,uf_focus,uf_pet,uf_targettarget,uf_focustarget,uf_boss	Pick	CommitCustomAnchor	button				start_unit_custom_anchor_picker|player.anchorFrameName|target.anchorFrameName|focus.anchorFrameName|targettarget.anchorFrameName|focustarget.anchorFrameName|pet.anchorFrameName|boss.anchorFrameName	registered	Matched unit custom-anchor picker workflow plus direct custom anchor frame-name setting.
MidnightSimpleUnitFrames/Shell/Menu2/Pages/MSUF_Menu2_UnitSections.lua	967	PickCustomAnchor	uf_player,uf_target,uf_focus,uf_pet,uf_targettarget,uf_focustarget,uf_boss	Clear	PickCustomAnchor	button			Refresh	clear_unit_custom_anchor	registered	Matched Assistant action that clears the custom anchor frame.
MidnightSimpleUnitFrames/Shell/Menu2/Pages/MSUF_Menu2_UnitSections.lua	1003	BuildInlineText	uf_player,uf_target,uf_focus,uf_pet,uf_targettarget,uf_focustarget,uf_boss	Show Target of Target text inline	BuildInlineText	toggle			RequestUnitApply|Refresh	targettarget.showToTInTargetName	registered	Matched Assistant setting by DB key or label/alias.
MidnightSimpleUnitFrames/Shell/Menu2/Pages/MSUF_Menu2_UnitSections.lua	1016	BuildInlineText	uf_player,uf_target,uf_focus,uf_pet,uf_targettarget,uf_focustarget,uf_boss	Inline color	BuildInlineText	dropdown		ToTInlineColorOptions	RequestUnitApply|Refresh	targettarget.totInlineColorMode	registered	Matched Assistant setting by DB key or label/alias.
MidnightSimpleUnitFrames/Shell/Menu2/Pages/MSUF_Menu2_UnitSections.lua	1031	BuildInlineText	uf_player,uf_target,uf_focus,uf_pet,uf_targettarget,uf_focustarget,uf_boss	Inline separator	BuildInlineText	dropdown		TOT_INLINE_SEPARATOR_OPTIONS	RequestUnitApply	targettarget.totInlineSeparator	registered	Matched Assistant setting by DB key or label/alias.
MidnightSimpleUnitFrames/Shell/Menu2/Pages/MSUF_Menu2_UnitSections.lua	1051	BuildInlineText	uf_player,uf_target,uf_focus,uf_pet,uf_targettarget,uf_focustarget,uf_boss	Custom separator	BuildInlineText	textinput				targettarget.totInlineCustomSeparator	registered	Matched Target of Target inline custom separator setting.
MidnightSimpleUnitFrames/Shell/Menu2/Pages/MSUF_Menu2_UnitSections.lua	1126	BuildLoadConditions	uf_player,uf_target,uf_focus,uf_pet,uf_targettarget,uf_focustarget,uf_boss	<dynamic:14 + col * colW>	BuildLoadConditions	toggle	ToggleAt			player.loadCondHideMounted|player.loadCondHideOutOfCombat|player.loadCondHideSolo|player.loadCondHideInVehicle|player.loadCondHideInGroup|player.loadCondHideInInstance|player.loadCondHideResting|player.loadCondHideInCombat|player.loadCondHideStealthed|target.loadCondHideMounted|target.loadCondHideOutOfCombat|target.loadCondHideSolo	registered	Matched dynamic load-condition toggle settings.
MidnightSimpleUnitFrames/Shell/Menu2/Pages/MSUF_Menu2_UnitSections.lua	1127	BuildLoadConditions	uf_player,uf_target,uf_focus,uf_pet,uf_targettarget,uf_focustarget,uf_boss	<dynamic:spec.label>	BuildLoadConditions	toggle				player.loadCondHideMounted|player.loadCondHideOutOfCombat|player.loadCondHideSolo|player.loadCondHideInVehicle|player.loadCondHideInGroup|player.loadCondHideInInstance|player.loadCondHideResting|player.loadCondHideInCombat|player.loadCondHideStealthed|target.loadCondHideMounted|target.loadCondHideOutOfCombat|target.loadCondHideSolo	registered	Matched dynamic load-condition toggle settings.
MidnightSimpleUnitFrames/Shell/Menu2/Pages/MSUF_Menu2_UnitSections.lua	1129	BuildLoadConditions	uf_player,uf_target,uf_focus,uf_pet,uf_targettarget,uf_focustarget,uf_boss	<dynamic:spec.label>	BuildLoadConditions	toggle			RequestUnitApply|Refresh	player.loadCondHideMounted|player.loadCondHideOutOfCombat|player.loadCondHideSolo|player.loadCondHideInVehicle|player.loadCondHideInGroup|player.loadCondHideInInstance|player.loadCondHideResting|player.loadCondHideInCombat|player.loadCondHideStealthed|target.loadCondHideMounted|target.loadCondHideOutOfCombat|target.loadCondHideSolo	registered	Matched dynamic load-condition toggle settings.
